Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-CZ-4856-01	3	75108326.0	76047831	159.0	-0.071751750453
TCGA-CZ-4856-01	3	76052864.0	76079540	19.0	-1.663749665
TCGA-CZ-4856-01	3	76082487.0	76296672	113.0	-0.0296619823129
TCGA-CZ-4856-01	3	76301369.0	77409297	665.0	-1.25435240665
TCGA-CZ-4856-01	3	77409612.0	79075527	912.0	-0.00600004786755
TCGA-CZ-4856-01	3	79075911.0	82666414	1959.0	-1.24527520484
TCGA-CZ-4856-01	3	82666939.0	82755371	51.0	-0.0386551454837
TCGA-CZ-4856-01	3	82755992.0	82756177	2.0	-14.2877123795
TCGA-CZ-4856-01	3	82758743.0	170334142	45097.0	-0.0286917208451
TCGA-CZ-4856-01	3	170340420.0	170344708	2.0	-14.2877123795
TCGA-CZ-4856-01	3	170346652.0	197538677	13886.0	-0.0359780535152
TCGA-CZ-4856-01	4	1053934.0	130726614	71860.0	-0.0357348265486
TCGA-CZ-4856-01	4	130727056.0	161240911	16627.0	0.595723801044
TCGA-CZ-4856-01	4	161244750.0	162388608	651.0	-0.0471927056892
TCGA-CZ-4856-01	4	162388657.0	162751743	186.0	0.615481027914
TCGA-CZ-4856-01	4	162751850.0	188763651	13401.0	-0.0362213046319
TCGA-CZ-4856-01	5	914233.0	88258597	47173.0	-0.0430421672107
TCGA-CZ-4856-01	5	88258855.0	88260996	2.0	-14.2877123795
TCGA-CZ-4856-01	5	88262579.0	92149183	1931.0	-0.0650963331344
TCGA-CZ-4856-01	5	92154528.0	95050617	1495.0	0.595723801044
TCGA-CZ-4856-01	5	95051174.0	96086334	657.0	-0.0459712270103
TCGA-CZ-4856-01	5	96086385.0	126457615	16541.0	0.59630109127
TCGA-CZ-4856-01	5	126458126.0	126458317	2.0	-14.2877123795
TCGA-CZ-4856-01	5	126463639.0	168484390	25957.0	0.606098107143
TCGA-CZ-4856-01	5	168484727.0	168487169	3.0	-14.2877123795
TCGA-CZ-4856-01	5	168488958.0	180360469	6734.0	0.611463345429
TCGA-CZ-4856-01	6	1014281.0	9795062	6354.0	-0.0294193809877
TCGA-CZ-4856-01	6	9795882.0	9796162	2.0	-14.2877123795
TCGA-CZ-4856-01	6	9801994.0	170903919	90112.0	-0.0393857697628
TCGA-CZ-4856-01	7	705284.0	16641261	8073.0	-0.0272370472322
TCGA-CZ-4856-01	7	16642838.0	16642854	2.0	-14.2877123795
TCGA-CZ-4856-01	7	16642995.0	52728891	22843.0	-0.0185270401957
TCGA-CZ-4856-01	7	52736727.0	52742745	4.0	2.06200673559
TCGA-CZ-4856-01	7	52749772.0	158385118	50375.0	-0.0330609219789
TCGA-CZ-4856-01	8	617667.0	145232496	81522.0	-0.0296619823129
TCGA-CZ-4856-01	9	789932.0	136803249	66536.0	-0.0313608634669
TCGA-CZ-4856-01	9	136807034.0	136807238	2.0	-14.2877123795
TCGA-CZ-4856-01	9	136807640.0	139768906	1154.0	0.0382968083478
TCGA-CZ-4856-01	9	139769735.0	139822542	18.0	-1.00725045664
TCGA-CZ-4856-01	9	139823622.0	140938752	288.0	-0.0628819073306
TCGA-CZ-4856-01	10	415240.0	135225087	80851.0	-0.0557602180522
TCGA-CZ-4856-01	11	456120.0	134142530	77226.0	-0.0379247391979
TCGA-CZ-4856-01	12	889902.0	33208214	19419.0	0.575641997315
TCGA-CZ-4856-01	12	33216078.0	33217072	3.0	-14.2877123795
TCGA-CZ-4856-01	12	33221005.0	44190821	2816.0	0.587437079059
TCGA-CZ-4856-01	12	44191788.0	44192119	2.0	-14.2877123795
TCGA-CZ-4856-01	12	44199142.0	133161346	51710.0	0.57990133238
TCGA-CZ-4856-01	13	19450806.0	58461076	22660.0	-0.0408476730037
TCGA-CZ-4856-01	13	58465985.0	58467063	2.0	-14.2877123795
TCGA-CZ-4856-01	13	58467694.0	73717145	8000.0	-0.0493929082452
TCGA-CZ-4856-01	13	73723513.0	73724030	2.0	-14.2877123795
TCGA-CZ-4856-01	13	73724572.0	114987458	25969.0	-0.0391422041041
TCGA-CZ-4856-01	14	20501368.0	42613048	11990.0	-0.036951202948
TCGA-CZ-4856-01	14	42616896.0	42624435	4.0	-14.2877123795
TCGA-CZ-4856-01	14	42625668.0	50520782	3300.0	-0.0435301001497
TCGA-CZ-4856-01	14	50521124.0	50521200	2.0	-14.2877123795
TCGA-CZ-4856-01	14	50521568.0	105988038	34141.0	-0.0223943463813
TCGA-CZ-4856-01	15	23687685.0	101884307	44515.0	-0.0301472569181
TCGA-CZ-4856-01	16	653459.0	89379936	40778.0	-0.019734920667
TCGA-CZ-4856-01	17	987221.0	70142118	32322.0	-0.0306326275059
TCGA-CZ-4856-01	17	70142596.0	70142678	2.0	-14.2877123795
TCGA-CZ-4856-01	17	70144062.0	74909099	2208.0	-0.034032913444
TCGA-CZ-4856-01	17	74958384.0	75040076	35.0	1.09599929229
TCGA-CZ-4856-01	17	75041555.0	80917016	2405.0	-0.0386551454837
TCGA-CZ-4856-01	18	329586.0	77109240	42659.0	0.000719028883318
TCGA-CZ-4856-01	19	284018.0	55445174	22230.0	-0.0192516973555
TCGA-CZ-4856-01	19	55445288.0	55447507	4.0	-14.2877123795
TCGA-CZ-4856-01	19	55447612.0	58878226	1713.0	-0.0427982372528
TCGA-CZ-4856-01	20	455764.0	49709374	28727.0	-0.0262677432869
TCGA-CZ-4856-01	20	49711014.0	49711092	2.0	-14.2877123795
TCGA-CZ-4856-01	20	49712590.0	52622883	1984.0	0.00407173940928
TCGA-CZ-4856-01	20	52624582.0	52628804	2.0	-14.2877123795
TCGA-CZ-4856-01	20	52628827.0	62219837	6564.0	0.015770664211
TCGA-CZ-4856-01	21	15347621.0	47678774	20576.0	-0.0388986626799
TCGA-CZ-4856-01	22	17423930.0	49331012	16917.0	-0.0194932971532
TCGA-CZ-4856-01	23	3157107.0	154905589	63782.0	0.00455032790295
TCGA-CZ-4857-01	1	3218610.0	28829389	13343.0	-0.949706040529
TCGA-CZ-4857-01	1	28829700.0	49346066	11098.0	0.105660867234
TCGA-CZ-4857-01	1	49346443.0	49715272	191.0	-0.87633852922
TCGA-CZ-4857-01	1	49719903.0	222137460	88406.0	0.0672539513614
TCGA-CZ-4857-01	1	222143860.0	222153929	4.0	-3.34705998298
TCGA-CZ-4857-01	1	222154172.0	247813706	16015.0	0.0572841937089
TCGA-CZ-4857-01	2	484222.0	242476062	131270.0	0.0459040574732
TCGA-CZ-4857-01	3	2212571.0	58336595	32473.0	-1.04438558505
TCGA-CZ-4857-01	3	58336635.0	58338126	5.0	-14.2877123795
TCGA-CZ-4857-01	3	58339924.0	75265920	11026.0	-1.03904044351
TCGA-CZ-4857-01	3	75269488.0	75849632	36.0	0.127998485718
TCGA-CZ-4857-01	3	75855018.0	80318048	2412.0	-1.03599146361
TCGA-CZ-4857-01	3	80318509.0	197538677	60328.0	0.0590051754199
TCGA-CZ-4857-01	4	1053934.0	188763651	102719.0	-0.0933829284526
TCGA-CZ-4857-01	5	914233.0	99634671	52552.0	0.0183317363933
TCGA-CZ-4857-01	5	99634772.0	99704421	10.0	-2.82778348576
TCGA-CZ-4857-01	5	99707871.0	134430584	19756.0	0.00227505354859
TCGA-CZ-4857-01	5	134440390.0	134461481	26.0	0.738677153859
TCGA-CZ-4857-01	5	134464359.0	134491559	25.0	-0.0948239099289
TCGA-CZ-4857-01	5	134492530.0	134579239	74.0	0.659120249941
TCGA-CZ-4857-01	5	134583563.0	137587252	1972.0	0.00996385873811
TCGA-CZ-4857-01	5	137589797.0	137645811	27.0	0.560655985739
TCGA-CZ-4857-01	5	137646146.0	137678057	14.0	-0.0664819796111
TCGA-CZ-4857-01	5	137678770.0	137869799	86.0	0.606284763741
TCGA-CZ-4857-01	5	137871694.0	141513158	1600.0	0.0150219252892
TCGA-CZ-4857-01	5	141513204.0	157393543	10405.0	0.610910864112
TCGA-CZ-4857-01	5	157399050.0	157399899	3.0	-1.7601493451
TCGA-CZ-4857-01	5	157401895.0	180360469	13946.0	0.624759949293
TCGA-CZ-4857-01	6	1014281.0	88277397	48163.0	0.0510815217846
TCGA-CZ-4857-01	6	88280801.0	88340213	27.0	-2.40748603163
TCGA-CZ-4857-01	6	88341048.0	135335429	27163.0	0.0389885780553
TCGA-CZ-4857-01	6	135342254.0	135343238	2.0	1.96389085063
TCGA-CZ-4857-01	6	135349570.0	138179146	1927.0	0.0483211799941
TCGA-CZ-4857-01	6	138179161.0	138432310	154.0	-0.434903245358
TCGA-CZ-4857-01	6	138433568.0	170903919	19040.0	0.0593492685963
TCGA-CZ-4857-01	7	705284.0	69575091	36054.0	0.61404189838
TCGA-CZ-4857-01	7	69579024.0	69843309	130.0	-0.00560669716925
TCGA-CZ-4857-01	7	69843641.0	75924858	2151.0	0.610910864112
TCGA-CZ-4857-01	7	75925097.0	158385118	43010.0	0.993136768581
TCGA-CZ-4857-01	8	617667.0	145232496	81511.0	-0.0159686717923
TCGA-CZ-4857-01	9	789932.0	20580601	12501.0	-0.972349552042
TCGA-CZ-4857-01	9	20587397.0	22408751	1243.0	-14.2877123795
TCGA-CZ-4857-01	9	22412948.0	140938752	54140.0	-0.953383561282
TCGA-CZ-4857-01	10	415240.0	9561339	6402.0	0.0621007779711
TCGA-CZ-4857-01	10	9575329.0	9578574	10.0	-1.67143281024
TCGA-CZ-4857-01	10	9769282.0	112007711	59211.0	0.0453858808136
TCGA-CZ-4857-01	10	112010830.0	112010926	2.0	-14.2877123795
TCGA-CZ-4857-01	10	112011484.0	135225087	15224.0	0.0730849426132
TCGA-CZ-4857-01	11	456120.0	22640845	14276.0	0.06759722306
TCGA-CZ-4857-01	11	22641750.0	22704409	49.0	0.675466826058
TCGA-CZ-4857-01	11	22705494.0	104172583	42909.0	0.0472854789969
TCGA-CZ-4857-01	11	104172873.0	104518765	238.0	-0.400855354778
TCGA-CZ-4857-01	11	104660737.0	134142530	19759.0	0.0648500941528
TCGA-CZ-4857-01	12	889902.0	45172434	22822.0	0.594323731658
TCGA-CZ-4857-01	12	45174409.0	45174665	2.0	-7.8515844275
TCGA-CZ-4857-01	12	45175985.0	53159732	4306.0	0.578574705337
TCGA-CZ-4857-01	12	53160829.0	53411098	172.0	1.00565358483
TCGA-CZ-4857-01	12	53537223.0	56880672	1768.0	0.557033032485
TCGA-CZ-4857-01	12	56881352.0	57110295	79.0	1.00194289481
TCGA-CZ-4857-01	12	57114100.0	127371667	42610.0	0.595371634988
TCGA-CZ-4857-01	12	127373663.0	127373739	2.0	-14.2877123795
TCGA-CZ-4857-01	12	127375213.0	133161346	2188.0	0.633820158726
TCGA-CZ-4857-01	13	19450806.0	59076923	22958.0	-0.98250919145
TCGA-CZ-4857-01	13	59081701.0	96150044	21520.0	0.0214643681104
TCGA-CZ-4857-01	13	96152309.0	96152628	2.0	-14.2877123795
TCGA-CZ-4857-01	13	96154596.0	97508888	673.0	0.000350108345237
TCGA-CZ-4857-01	13	97510384.0	97510398	2.0	-14.2877123795
TCGA-CZ-4857-01	13	97510629.0	107343464	6656.0	0.0393346842764
TCGA-CZ-4857-01	13	107344194.0	107344212	2.0	-14.2877123795
TCGA-CZ-4857-01	13	107344283.0	114987458	4774.0	0.0519436736332
TCGA-CZ-4857-01	14	20501368.0	105988038	49434.0	0.0384693529876
TCGA-CZ-4857-01	15	23687685.0	101884307	44432.0	-0.91758023125
TCGA-CZ-4857-01	16	653459.0	89379936	40785.0	0.0883021728464
TCGA-CZ-4857-01	17	987221.0	80917016	36979.0	0.0799323931858
TCGA-CZ-4857-01	18	329586.0	50345366	27824.0	-0.892561374192
TCGA-CZ-4857-01	18	50346997.0	50347067	2.0	-14.2877123795
TCGA-CZ-4857-01	18	50347110.0	77109240	14747.0	-0.915405079648
TCGA-CZ-4857-01	19	284018.0	58878226	23939.0	0.0522884737901
TCGA-CZ-4857-01	20	455764.0	62219837	37285.0	0.646858046485
TCGA-CZ-4857-01	21	15347621.0	47678774	20585.0	0.0669106455673
TCGA-CZ-4857-01	22	17423930.0	49331012	16919.0	0.10294361964
TCGA-CZ-4857-01	23	3157107.0	154905589	63624.0	0.00891641645191
TCGA-CZ-4858-01	1	3218610.0	11364920	4536.0	-0.0535732516517
TCGA-CZ-4858-01	1	11375059.0	11376495	2.0	-14.2877123795
TCGA-CZ-4858-01	1	11380017.0	57532565	24605.0	-0.0525317223079
TCGA-CZ-4858-01	1	57535198.0	57854019	273.0	0.337210795844
TCGA-CZ-4858-01	1	57854103.0	62060860	3024.0	0.672226970052
TCGA-CZ-4858-01	1	62062973.0	62063270	3.0	-1.35813159131
TCGA-CZ-4858-01	1	62065268.0	72040354	6554.0	0.662244993663
TCGA-CZ-4858-01	1	72043890.0	72105791	55.0	-0.163159180226
TCGA-CZ-4858-01	1	72110167.0	72243242	84.0	-0.856368235344
TCGA-CZ-4858-01	1	72244081.0	72322031	25.0	-1.78929620089
TCGA-CZ-4858-01	1	72327428.0	72394441	30.0	-0.159572666179
TCGA-CZ-4858-01	1	72395953.0	79654504	4024.0	0.625751597564
TCGA-CZ-4858-01	1	79662693.0	79673001	6.0	-0.914822950175
TCGA-CZ-4858-01	1	79673269.0	97119767	10945.0	0.717386917421
TCGA-CZ-4858-01	1	97123080.0	165939160	23168.0	0.364599371506
TCGA-CZ-4858-01	1	165939481.0	165939856	2.0	-14.2877123795
TCGA-CZ-4858-01	1	165945708.0	195997563	18783.0	0.3644442773
TCGA-CZ-4858-01	1	195997662.0	195998541	2.0	-2.94641640451
TCGA-CZ-4858-01	1	195999508.0	206174681	6153.0	0.352328611262
TCGA-CZ-4858-01	1	206175832.0	206183489	3.0	-1.95132819609
TCGA-CZ-4858-01	1	206185294.0	230332069	15483.0	0.343763625373
TCGA-CZ-4858-01	1	230333856.0	230333877	2.0	2.09396774656
TCGA-CZ-4858-01	1	230337045.0	247813706	11385.0	0.319056611863
TCGA-CZ-4858-01	2	484222.0	14666379	8817.0	0.217520998794
TCGA-CZ-4858-01	2	14671998.0	14771144	97.0	-0.22200412509
TCGA-CZ-4858-01	2	14783087.0	18956254	2886.0	0.174775465598
TCGA-CZ-4858-01	2	18956665.0	18957037	2.0	-3.30704825032
TCGA-CZ-4858-01	2	18959901.0	28513226	5325.0	0.219774386658
TCGA-CZ-4858-01	2	28519344.0	28651692	86.0	0.653257415563
TCGA-CZ-4858-01	2	28652529.0	50514830	12700.0	0.214299557841
TCGA-CZ-4858-01	2	50515101.0	50627268	68.0	-0.239043675235
TCGA-CZ-4858-01	2	50627708.0	58079843	3676.0	0.22009619045
TCGA-CZ-4858-01	2	58083240.0	58173123	69.0	-0.28456481903
TCGA-CZ-4858-01	2	58176320.0	80010736	12245.0	0.221543971464
TCGA-CZ-4858-01	2	80011395.0	80012577	3.0	-2.03194447046
TCGA-CZ-4858-01	2	80013161.0	117347693	15196.0	0.0267335398612
TCGA-CZ-4858-01	2	117351116.0	117352717	3.0	-3.69043283903
TCGA-CZ-4858-01	2	117352829.0	122590691	2817.0	-0.112417683877
TCGA-CZ-4858-01	2	122591641.0	122599152	2.0	-14.2877123795
TCGA-CZ-4858-01	2	122599665.0	237736154	64555.0	-0.050449619066
TCGA-CZ-4858-01	2	237736216.0	238302466	471.0	0.331898275933
TCGA-CZ-4858-01	2	238303906.0	242476062	2262.0	-0.115953153313
TCGA-CZ-4858-01	3	2212571.0	2212716	2.0	0.314976209161
TCGA-CZ-4858-01	3	2212875.0	37861835	21260.0	-0.655282624134
TCGA-CZ-4858-01	3	37862300.0	37862743	3.0	-14.2877123795
TCGA-CZ-4858-01	3	37864411.0	86904221	27970.0	-0.659096089377
TCGA-CZ-4858-01	3	86911330.0	88484194	727.0	0.380696993681
TCGA-CZ-4858-01	3	88491228.0	88494256	6.0	-0.571049924225
TCGA-CZ-4858-01	3	88494858.0	88509955	8.0	0.615668609671
TCGA-CZ-4858-01	3	88511685.0	88657354	87.0	-0.672911493238
TCGA-CZ-4858-01	3	88666742.0	120230495	15815.0	0.342984086568
TCGA-CZ-4858-01	3	120234075.0	120409526	77.0	0.923178676558
TCGA-CZ-4858-01	3	120410020.0	135890290	8934.0	0.33689848948
TCGA-CZ-4858-01	3	135895022.0	152327018	8526.0	0.894106166438
TCGA-CZ-4858-01	3	152328443.0	152329006	4.0	-1.51037735975
TCGA-CZ-4858-01	3	152329670.0	158331051	3195.0	0.899215837869
TCGA-CZ-4858-01	3	158337765.0	158339541	2.0	-5.59343145777
TCGA-CZ-4858-01	3	158341622.0	197538677	19754.0	0.895211383491
TCGA-CZ-4858-01	4	1053934.0	44737756	26443.0	-0.664613848672
TCGA-CZ-4858-01	4	44744987.0	44745070	2.0	-14.2877123795
TCGA-CZ-4858-01	4	44745344.0	126474309	43205.0	-0.632932585857
TCGA-CZ-4858-01	4	126474453.0	126475381	4.0	-14.2877123795
TCGA-CZ-4858-01	4	126477869.0	181525131	29824.0	-0.637135675861
TCGA-CZ-4858-01	4	182078896.0	182234918	134.0	-14.2877123795
TCGA-CZ-4858-01	4	182246456.0	182424886	149.0	-1.73043916327
TCGA-CZ-4858-01	4	182427755.0	182586334	90.0	-14.2877123795
TCGA-CZ-4858-01	4	182588474.0	182735681	157.0	-1.63924596594
TCGA-CZ-4858-01	4	182736177.0	184503640	793.0	-0.718250222665
TCGA-CZ-4858-01	4	184504511.0	184510679	4.0	-14.2877123795
TCGA-CZ-4858-01	4	184512854.0	188763651	1878.0	-0.650206262371
TCGA-CZ-4858-01	5	914233.0	58358001	31163.0	-0.0791911523797
TCGA-CZ-4858-01	5	58360478.0	58425496	48.0	-0.553034568333
TCGA-CZ-4858-01	5	58427266.0	134822283	41422.0	-0.0624391606126
TCGA-CZ-4858-01	5	134825485.0	134825683	2.0	-14.2877123795
TCGA-CZ-4858-01	5	134828213.0	137792739	1872.0	-0.0942692135715
TCGA-CZ-4858-01	5	137818745.0	140389147	1075.0	0.633044261767
TCGA-CZ-4858-01	5	140390571.0	140634295	79.0	-0.0558309930688
TCGA-CZ-4858-01	5	140636919.0	142395016	1154.0	0.633772891629
TCGA-CZ-4858-01	5	142399583.0	145137619	1695.0	-0.0756942946522
TCGA-CZ-4858-01	5	145143114.0	146384287	828.0	0.654563142494
TCGA-CZ-4858-01	5	146385664.0	146389520	2.0	-1.34548483243
TCGA-CZ-4858-01	5	146398957.0	157393543	7214.0	0.63479277953
TCGA-CZ-4858-01	5	157399050.0	157399071	2.0	-2.04407474641
TCGA-CZ-4858-01	5	157399899.0	180360469	13946.0	0.624437685383
TCGA-CZ-4858-01	6	1014281.0	148374346	83161.0	-0.64851623138
TCGA-CZ-4858-01	6	148376069.0	148376083	2.0	-14.2877123795
TCGA-CZ-4858-01	6	148376626.0	162405992	9439.0	-0.677603408939
TCGA-CZ-4858-01	6	162406957.0	162595657	24.0	-1.70345174922
TCGA-CZ-4858-01	6	162597952.0	163853687	556.0	-0.690655431049
TCGA-CZ-4858-01	6	163855065.0	163917325	29.0	-14.2877123795
TCGA-CZ-4858-01	6	163948316.0	170903919	3211.0	-0.664613848672
TCGA-CZ-4858-01	7	705284.0	6455867	2136.0	0.846218005452
TCGA-CZ-4858-01	7	6462203.0	6462646	3.0	-2.23199179198
TCGA-CZ-4858-01	7	6463051.0	45815735	23831.0	0.876113438113
TCGA-CZ-4858-01	7	45819833.0	45832066	3.0	-0.935947022099
TCGA-CZ-4858-01	7	45862003.0	54535950	6067.0	0.85248962155
TCGA-CZ-4858-01	7	54540536.0	54540965	2.0	-0.934297651366
TCGA-CZ-4858-01	7	54542464.0	158385118	49308.0	0.862230219179
TCGA-CZ-4858-01	8	617667.0	3305031	1266.0	0.26233899278
TCGA-CZ-4858-01	8	3305112.0	3307014	2.0	2.27444227781
TCGA-CZ-4858-01	8	3307484.0	3897831	433.0	0.252619405842
TCGA-CZ-4858-01	8	3898221.0	3898329	3.0	-3.24410069269
TCGA-CZ-4858-01	8	3898340.0	4221636	151.0	0.259791950454
TCGA-CZ-4858-01	8	4224149.0	4241151	10.0	-0.801674501718
TCGA-CZ-4858-01	8	4243190.0	9465164	2038.0	0.277586318407
TCGA-CZ-4858-01	8	9466969.0	9467171	2.0	1.85560519367
TCGA-CZ-4858-01	8	9471060.0	90626359	45091.0	0.297508642924
TCGA-CZ-4858-01	8	90627193.0	90795283	81.0	-0.125872563664
TCGA-CZ-4858-01	8	90795903.0	145232496	32467.0	0.302394740673
TCGA-CZ-4858-01	9	789932.0	8845429	5007.0	-0.661853574111
TCGA-CZ-4858-01	9	8845911.0	9087205	89.0	-1.96183697447
TCGA-CZ-4858-01	9	9088734.0	9468468	191.0	-14.2877123795
TCGA-CZ-4858-01	9	9473102.0	9486640	21.0	-1.82973709004
TCGA-CZ-4858-01	9	9487771.0	9522402	25.0	-14.2877123795
TCGA-CZ-4858-01	9	9525866.0	9662343	68.0	-1.71041464711
TCGA-CZ-4858-01	9	9662428.0	9751606	65.0	-14.2877123795
TCGA-CZ-4858-01	9	9751765.0	9989684	82.0	-2.48307761839
TCGA-CZ-4858-01	9	9992348.0	9995882	5.0	-0.578041394802
TCGA-CZ-4858-01	9	9996449.0	10029787	27.0	-1.80558446188
TCGA-CZ-4858-01	9	10032421.0	10165856	75.0	-0.661641360957
TCGA-CZ-4858-01	9	10166359.0	10217105	43.0	-1.74356043824
TCGA-CZ-4858-01	9	10347222.0	10372205	24.0	-0.635874074729
TCGA-CZ-4858-01	9	10504460.0	10585384	132.0	-1.49202911129
TCGA-CZ-4858-01	9	10585443.0	17737772	4274.0	-0.61305488411
TCGA-CZ-4858-01	9	17737893.0	17739006	2.0	-14.2877123795
TCGA-CZ-4858-01	9	17739134.0	28377722	7282.0	-0.631672908962
TCGA-CZ-4858-01	9	28380082.0	28535242	119.0	-1.86168222075
TCGA-CZ-4858-01	9	28539166.0	74658770	8472.0	-0.642398587676
TCGA-CZ-4858-01	9	74659028.0	74659056	2.0	-14.2877123795
TCGA-CZ-4858-01	9	74659991.0	96061562	14318.0	-0.640713358931
TCGA-CZ-4858-01	9	96063456.0	96063776	3.0	-14.2877123795
TCGA-CZ-4858-01	9	96065578.0	98226359	1277.0	-0.626849473219
TCGA-CZ-4858-01	9	98226403.0	98226700	2.0	-14.2877123795
TCGA-CZ-4858-01	9	98226750.0	140938752	26360.0	-0.64218787752
TCGA-CZ-4858-01	10	415240.0	44195467	26883.0	-0.0928637413322
TCGA-CZ-4858-01	10	44196047.0	44196560	3.0	-3.21350214121
TCGA-CZ-4858-01	10	44198805.0	84498150	22028.0	0.211720438729
TCGA-CZ-4858-01	10	84501091.0	84576219	41.0	-0.893874378942
TCGA-CZ-4858-01	10	84585708.0	95349009	6753.0	0.22266964354
TCGA-CZ-4858-01	10	95350480.0	95350658	2.0	-14.2877123795
TCGA-CZ-4858-01	10	95355239.0	110207283	8911.0	0.223473491764
TCGA-CZ-4858-01	10	110208205.0	110208251	2.0	-14.2877123795
TCGA-CZ-4858-01	10	110208767.0	114853559	3007.0	0.216876928728
TCGA-CZ-4858-01	10	114855017.0	114855397	2.0	-14.2877123795
TCGA-CZ-4858-01	10	114858077.0	119032848	2881.0	0.205911006397
TCGA-CZ-4858-01	10	119035068.0	119035197	2.0	-3.69450093844
TCGA-CZ-4858-01	10	119035671.0	135225087	10353.0	0.175101128259
TCGA-CZ-4858-01	11	456120.0	13876119	8204.0	0.323289530164
TCGA-CZ-4858-01	11	13876416.0	13878513	5.0	-1.119645016
TCGA-CZ-4858-01	11	13880852.0	56792406	22745.0	0.323602900886
TCGA-CZ-4858-01	11	56795007.0	57183096	271.0	-0.699248460798
TCGA-CZ-4858-01	11	57184964.0	131001534	44049.0	0.328300511169
TCGA-CZ-4858-01	11	131004410.0	131004697	2.0	-14.2877123795
TCGA-CZ-4858-01	11	131004831.0	134142530	1986.0	0.292616482026
TCGA-CZ-4858-01	12	889902.0	48907160	24961.0	-0.0582640850579
TCGA-CZ-4858-01	12	48909939.0	48911217	2.0	-14.2877123795
TCGA-CZ-4858-01	12	48917007.0	59257631	5454.0	-0.058437944043
TCGA-CZ-4858-01	12	59258085.0	59258906	2.0	-14.2877123795
TCGA-CZ-4858-01	12	59260002.0	133161346	43520.0	-0.069409069458
TCGA-CZ-4858-01	13	19450806.0	104220591	49971.0	-0.10077721366
TCGA-CZ-4858-01	13	104220984.0	104220996	2.0	-14.2877123795
TCGA-CZ-4858-01	13	104221874.0	107382635	1917.0	-0.106768740243
TCGA-CZ-4858-01	13	107384238.0	107384710	2.0	-14.2877123795
TCGA-CZ-4858-01	13	107385235.0	114987458	4750.0	-0.122680941053
TCGA-CZ-4858-01	14	20501368.0	79658731	33502.0	-0.648093886469
TCGA-CZ-4858-01	14	79659031.0	80006942	204.0	-1.82762535019
TCGA-CZ-4858-01	14	80007980.0	105988038	15707.0	-0.661853574111
TCGA-CZ-4858-01	15	23687685.0	74351253	28917.0	-0.0902300689626
TCGA-CZ-4858-01	15	74353204.0	74353737	4.0	-6.30359077738
TCGA-CZ-4858-01	15	74355648.0	101884307	15608.0	-0.0939177902068
TCGA-CZ-4858-01	16	653459.0	67050375	27250.0	0.318742883304
TCGA-CZ-4858-01	16	67055235.0	67091361	14.0	1.11330407241
TCGA-CZ-4858-01	16	67094766.0	89379936	13535.0	0.330021585061
TCGA-CZ-4858-01	17	987221.0	53002055	22170.0	-0.652954789261
TCGA-CZ-4858-01	17	53003692.0	53531974	366.0	-1.77382251868
TCGA-CZ-4858-01	17	53533743.0	53752080	180.0	-0.659308104726
TCGA-CZ-4858-01	17	53755360.0	70841188	10173.0	-0.0606989214427
TCGA-CZ-4858-01	17	70841208.0	70841579	2.0	-14.2877123795
TCGA-CZ-4858-01	17	70841991.0	80571505	3896.0	-0.0669679686994
TCGA-CZ-4858-01	17	80571695.0	80571933	2.0	2.09385113126
TCGA-CZ-4858-01	17	80572628.0	80917016	183.0	-0.099193020132
TCGA-CZ-4858-01	18	329586.0	6887522	3208.0	-0.635663864105
TCGA-CZ-4858-01	18	6887915.0	6888513	5.0	-14.2877123795
TCGA-CZ-4858-01	18	6889594.0	9803719	2137.0	-0.634402937428
TCGA-CZ-4858-01	18	9804759.0	9805787	3.0	-14.2877123795
TCGA-CZ-4858-01	18	9807321.0	31816274	10782.0	-0.336064091383
TCGA-CZ-4858-01	18	31816448.0	31816953	2.0	-14.2877123795
TCGA-CZ-4858-01	18	31818788.0	34221550	1447.0	-0.25451344293
TCGA-CZ-4858-01	18	34222203.0	34284447	82.0	-0.929120965366
TCGA-CZ-4858-01	18	34284642.0	34713412	238.0	-0.288295001586
TCGA-CZ-4858-01	18	34714873.0	34948905	113.0	-0.97538342931
TCGA-CZ-4858-01	18	34948932.0	49852631	9520.0	-0.24990141355
TCGA-CZ-4858-01	18	49853285.0	49854580	4.0	-14.2877123795
TCGA-CZ-4858-01	18	49857598.0	50567129	502.0	-0.301198643155
TCGA-CZ-4858-01	18	50569901.0	50589181	15.0	-1.28684187379
TCGA-CZ-4858-01	18	50589376.0	58872315	5121.0	-0.259502036908
TCGA-CZ-4858-01	18	58874142.0	58874282	2.0	-14.2877123795
TCGA-CZ-4858-01	18	58877248.0	77109240	9474.0	-0.2554366599
TCGA-CZ-4858-01	19	284018.0	17224329	6544.0	-0.075869051415
TCGA-CZ-4858-01	19	17224672.0	17230372	4.0	-3.33617761481
TCGA-CZ-4858-01	19	17231582.0	58878226	17394.0	-0.104652854492
TCGA-CZ-4858-01	20	455764.0	62219837	37285.0	0.282972159326
TCGA-CZ-4858-01	21	15347621.0	47678774	20578.0	-0.0176507611542
TCGA-CZ-4858-01	22	17423930.0	44346062	13250.0	-0.109945091008
TCGA-CZ-4858-01	22	44349925.0	44350155	2.0	-14.2877123795
TCGA-CZ-4858-01	22	44350417.0	49331012	3668.0	-0.0974336855103
